dataset,seed,grid_tag,variant,model_variant,test_auc,test_acc,test_rmse,best_val_auc,best_epoch,model_epoch,reg_bce_ratio,delta_over_irt,mf_abs_mean,residual_abs_mean,gate_mean,graph_entropy_ratio,alpha_std,status,exit_code,save_dir,log_dir,log_file,overrides_json
assist_09,42,s0p1_g0p5,full,assist_09_m3grid_s0p1_g0p5_full,0.7714057036692918,0.7384346038935089,0.42288705557602346,0.767818411514586,17,17,0.8685,0.2987,1.0235,1.0235,0.4853,1.0,0.3942,ok,0,checkpoints/assist_09_m3grid/seed42/s0p1_g0p5_full,logs/assist_09_m3grid/seed42/s0p1_g0p5_full,logs/assist_09_m3grid/seed42/s0p1_g0p5_full/train_20260211_033422.log,"{""ablate_module3"": false, ""ablate_skill_encoder"": false, ""ablate_soft_prototype"": true, ""batch_size"": 128, ""disable_q_aligned_residual"": false, ""disable_soft_prototype"": true, ""dropout"": 0.2, ""early_stop_patience"": 3, ""enable_soft_prototype"": false, ""epochs"": 30, ""exercise_dim"": 64, ""exercise_l2_lambda"": 5e-05, ""fusion_gate_bias_init"": -2.5, ""fusion_gate_max"": 0.5, ""knowledge_dim"": 64, ""lambda_alpha"": 0.01, ""lambda_proto_div"": 0.0, ""lambda_proto_usage"": 0.0, ""lambda_sparse"": 0.1, ""lambda_sparse_personal"": 0.005, ""learning_rate"": 0.0003, ""min_exer_interactions"": 0, ""min_poison_count"": 0, ""min_stu_interactions"": 15, ""model_variant"": ""gpd_base"", ""no_cuda"": false, ""num_gnn_layers"": 1, ""num_prototypes"": 0, ""num_relation_heads"": 2, ""num_workers"": 4, ""patience"": 5, ""proto_lambda"": 0.0, ""proto_tau"": 1.0, ""residual_clip_t"": 2.0, ""save_interval"": 10, ""seed"": 42, ""skill_dim"": 128, ""use_personal_graph"": true, ""use_soft_prototype_main_path"": false, ""weight_decay"": 1e-05}"
assist_09,42,s0p1_g0p6,full,assist_09_m3grid_s0p1_g0p6_full,0.7707359364150459,0.7384726636092028,0.4236525216338112,0.7678065390700872,17,17,0.8662,0.3393,0.9653,0.9653,0.5792,1.0,0.3856,ok,0,checkpoints/assist_09_m3grid/seed42/s0p1_g0p6_full,logs/assist_09_m3grid/seed42/s0p1_g0p6_full,logs/assist_09_m3grid/seed42/s0p1_g0p6_full/train_20260211_033437.log,"{""ablate_module3"": false, ""ablate_skill_encoder"": false, ""ablate_soft_prototype"": true, ""batch_size"": 128, ""disable_q_aligned_residual"": false, ""disable_soft_prototype"": true, ""dropout"": 0.2, ""early_stop_patience"": 3, ""enable_soft_prototype"": false, ""epochs"": 30, ""exercise_dim"": 64, ""exercise_l2_lambda"": 5e-05, ""fusion_gate_bias_init"": -2.5, ""fusion_gate_max"": 0.6, ""knowledge_dim"": 64, ""lambda_alpha"": 0.01, ""lambda_proto_div"": 0.0, ""lambda_proto_usage"": 0.0, ""lambda_sparse"": 0.1, ""lambda_sparse_personal"": 0.005, ""learning_rate"": 0.0003, ""min_exer_interactions"": 0, ""min_poison_count"": 0, ""min_stu_interactions"": 15, ""model_variant"": ""gpd_base"", ""no_cuda"": false, ""num_gnn_layers"": 1, ""num_prototypes"": 0, ""num_relation_heads"": 2, ""num_workers"": 4, ""patience"": 5, ""proto_lambda"": 0.0, ""proto_tau"": 1.0, ""residual_clip_t"": 2.0, ""save_interval"": 10, ""seed"": 42, ""skill_dim"": 128, ""use_personal_graph"": true, ""use_soft_prototype_main_path"": false, ""weight_decay"": 1e-05}"
assist_09,42,s0p03_g0p5,no3,assist_09_m3grid_s0p03_g0p5_no3,0.7594069452787553,0.7315648252107557,0.4276030019016859,0.7548745267724474,22,22,0.2561,0.0,0.0,0.0,0.0,1.0,0.4482,ok,0,checkpoints/assist_09_m3grid/seed42/s0p03_g0p5_no3,logs/assist_09_m3grid/seed42/s0p03_g0p5_no3,logs/assist_09_m3grid/seed42/s0p03_g0p5_no3/train_20260211_033451.log,"{""ablate_module3"": true, ""ablate_skill_encoder"": false, ""ablate_soft_prototype"": true, ""batch_size"": 128, ""disable_q_aligned_residual"": false, ""disable_soft_prototype"": true, ""dropout"": 0.2, ""early_stop_patience"": 3, ""enable_soft_prototype"": false, ""epochs"": 30, ""exercise_dim"": 64, ""exercise_l2_lambda"": 5e-05, ""fusion_gate_bias_init"": -2.5, ""fusion_gate_max"": 0.5, ""knowledge_dim"": 64, ""lambda_alpha"": 0.01, ""lambda_proto_div"": 0.0, ""lambda_proto_usage"": 0.0, ""lambda_sparse"": 0.03, ""lambda_sparse_personal"": 0.005, ""learning_rate"": 0.0003, ""min_exer_interactions"": 0, ""min_poison_count"": 0, ""min_stu_interactions"": 15, ""model_variant"": ""gpd_base"", ""no_cuda"": false, ""num_gnn_layers"": 1, ""num_prototypes"": 0, ""num_relation_heads"": 2, ""num_workers"": 4, ""patience"": 5, ""proto_lambda"": 0.0, ""proto_tau"": 1.0, ""residual_clip_t"": 2.0, ""save_interval"": 10, ""seed"": 42, ""skill_dim"": 128, ""use_personal_graph"": true, ""use_soft_prototype_main_path"": false, ""weight_decay"": 1e-05}"
assist_09,42,s0p01_g0p5,no3,assist_09_m3grid_s0p01_g0p5_no3,0.7562149334399866,0.7299282574359169,0.42927509175554024,0.75237826020943,19,19,0.0836,0.0,0.0,0.0,0.0,1.0,0.4494,ok,0,checkpoints/assist_09_m3grid/seed42/s0p01_g0p5_no3,logs/assist_09_m3grid/seed42/s0p01_g0p5_no3,logs/assist_09_m3grid/seed42/s0p01_g0p5_no3/train_20260211_033707.log,"{""ablate_module3"": true, ""ablate_skill_encoder"": false, ""ablate_soft_prototype"": true, ""batch_size"": 128, ""disable_q_aligned_residual"": false, ""disable_soft_prototype"": true, ""dropout"": 0.2, ""early_stop_patience"": 3, ""enable_soft_prototype"": false, ""epochs"": 30, ""exercise_dim"": 64, ""exercise_l2_lambda"": 5e-05, ""fusion_gate_bias_init"": -2.5, ""fusion_gate_max"": 0.5, ""knowledge_dim"": 64, ""lambda_alpha"": 0.01, ""lambda_proto_div"": 0.0, ""lambda_proto_usage"": 0.0, ""lambda_sparse"": 0.01, ""lambda_sparse_personal"": 0.005, ""learning_rate"": 0.0003, ""min_exer_interactions"": 0, ""min_poison_count"": 0, ""min_stu_interactions"": 15, ""model_variant"": ""gpd_base"", ""no_cuda"": false, ""num_gnn_layers"": 1, ""num_prototypes"": 0, ""num_relation_heads"": 2, ""num_workers"": 4, ""patience"": 5, ""proto_lambda"": 0.0, ""proto_tau"": 1.0, ""residual_clip_t"": 2.0, ""save_interval"": 10, ""seed"": 42, ""skill_dim"": 128, ""use_personal_graph"": true, ""use_soft_prototype_main_path"": false, ""weight_decay"": 1e-05}"
assist_09,42,s0p01_g0p5,full,assist_09_m3grid_s0p01_g0p5_full,0.7715369057323367,0.7376924394374774,0.4227675947265859,0.7671146659838806,17,17,0.0852,0.2892,0.9971,0.9971,0.4832,1.0,0.4406,ok,0,checkpoints/assist_09_m3grid/seed42/s0p01_g0p5_full,logs/assist_09_m3grid/seed42/s0p01_g0p5_full,logs/assist_09_m3grid/seed42/s0p01_g0p5_full/train_20260211_033652.log,"{""ablate_module3"": false, ""ablate_skill_encoder"": false, ""ablate_soft_prototype"": true, ""batch_size"": 128, ""disable_q_aligned_residual"": false, ""disable_soft_prototype"": true, ""dropout"": 0.2, ""early_stop_patience"": 3, ""enable_soft_prototype"": false, ""epochs"": 30, ""exercise_dim"": 64, ""exercise_l2_lambda"": 5e-05, ""fusion_gate_bias_init"": -2.5, ""fusion_gate_max"": 0.5, ""knowledge_dim"": 64, ""lambda_alpha"": 0.01, ""lambda_proto_div"": 0.0, ""lambda_proto_usage"": 0.0, ""lambda_sparse"": 0.01, ""lambda_sparse_personal"": 0.005, ""learning_rate"": 0.0003, ""min_exer_interactions"": 0, ""min_poison_count"": 0, ""min_stu_interactions"": 15, ""model_variant"": ""gpd_base"", ""no_cuda"": false, ""num_gnn_layers"": 1, ""num_prototypes"": 0, ""num_relation_heads"": 2, ""num_workers"": 4, ""patience"": 5, ""proto_lambda"": 0.0, ""proto_tau"": 1.0, ""residual_clip_t"": 2.0, ""save_interval"": 10, ""seed"": 42, ""skill_dim"": 128, ""use_personal_graph"": true, ""use_soft_prototype_main_path"": false, ""weight_decay"": 1e-05}"
assist_09,42,s0p03_g0p6,no3,assist_09_m3grid_s0p03_g0p6_no3,0.7594069452787553,0.7315648252107557,0.4276030019016859,0.7548745267724474,22,22,0.2561,0.0,0.0,0.0,0.0,1.0,0.4482,ok,0,checkpoints/assist_09_m3grid/seed42/s0p03_g0p6_no3,logs/assist_09_m3grid/seed42/s0p03_g0p6_no3,logs/assist_09_m3grid/seed42/s0p03_g0p6_no3/train_20260211_033637.log,"{""ablate_module3"": true, ""ablate_skill_encoder"": false, ""ablate_soft_prototype"": true, ""batch_size"": 128, ""disable_q_aligned_residual"": false, ""disable_soft_prototype"": true, ""dropout"": 0.2, ""early_stop_patience"": 3, ""enable_soft_prototype"": false, ""epochs"": 30, ""exercise_dim"": 64, ""exercise_l2_lambda"": 5e-05, ""fusion_gate_bias_init"": -2.5, ""fusion_gate_max"": 0.6, ""knowledge_dim"": 64, ""lambda_alpha"": 0.01, ""lambda_proto_div"": 0.0, ""lambda_proto_usage"": 0.0, ""lambda_sparse"": 0.03, ""lambda_sparse_personal"": 0.005, ""learning_rate"": 0.0003, ""min_exer_interactions"": 0, ""min_poison_count"": 0, ""min_stu_interactions"": 15, ""model_variant"": ""gpd_base"", ""no_cuda"": false, ""num_gnn_layers"": 1, ""num_prototypes"": 0, ""num_relation_heads"": 2, ""num_workers"": 4, ""patience"": 5, ""proto_lambda"": 0.0, ""proto_tau"": 1.0, ""residual_clip_t"": 2.0, ""save_interval"": 10, ""seed"": 42, ""skill_dim"": 128, ""use_personal_graph"": true, ""use_soft_prototype_main_path"": false, ""weight_decay"": 1e-05}"
assist_09,42,s0p01_g0p6,no3,assist_09_m3grid_s0p01_g0p6_no3,0.7562149334399866,0.7299282574359169,0.42927509175554024,0.75237826020943,19,19,0.0836,0.0,0.0,0.0,0.0,1.0,0.4494,ok,0,checkpoints/assist_09_m3grid/seed42/s0p01_g0p6_no3,logs/assist_09_m3grid/seed42/s0p01_g0p6_no3,logs/assist_09_m3grid/seed42/s0p01_g0p6_no3/train_20260211_033722.log,"{""ablate_module3"": true, ""ablate_skill_encoder"": false, ""ablate_soft_prototype"": true, ""batch_size"": 128, ""disable_q_aligned_residual"": false, ""disable_soft_prototype"": true, ""dropout"": 0.2, ""early_stop_patience"": 3, ""enable_soft_prototype"": false, ""epochs"": 30, ""exercise_dim"": 64, ""exercise_l2_lambda"": 5e-05, ""fusion_gate_bias_init"": -2.5, ""fusion_gate_max"": 0.6, ""knowledge_dim"": 64, ""lambda_alpha"": 0.01, ""lambda_proto_div"": 0.0, ""lambda_proto_usage"": 0.0, ""lambda_sparse"": 0.01, ""lambda_sparse_personal"": 0.005, ""learning_rate"": 0.0003, ""min_exer_interactions"": 0, ""min_poison_count"": 0, ""min_stu_interactions"": 15, ""model_variant"": ""gpd_base"", ""no_cuda"": false, ""num_gnn_layers"": 1, ""num_prototypes"": 0, ""num_relation_heads"": 2, ""num_workers"": 4, ""patience"": 5, ""proto_lambda"": 0.0, ""proto_tau"": 1.0, ""residual_clip_t"": 2.0, ""save_interval"": 10, ""seed"": 42, ""skill_dim"": 128, ""use_personal_graph"": true, ""use_soft_prototype_main_path"": false, ""weight_decay"": 1e-05}"
assist_09,42,s0p01_g0p6,full,assist_09_m3grid_s0p01_g0p6_full,0.771045198075545,0.7378066185845592,0.4234750862270314,0.7676284683601907,17,17,0.0852,0.3477,0.9718,0.9718,0.5809,1.0,0.3858,ok,0,checkpoints/assist_09_m3grid/seed42/s0p01_g0p6_full,logs/assist_09_m3grid/seed42/s0p01_g0p6_full,logs/assist_09_m3grid/seed42/s0p01_g0p6_full/train_20260211_033722.log,"{""ablate_module3"": false, ""ablate_skill_encoder"": false, ""ablate_soft_prototype"": true, ""batch_size"": 128, ""disable_q_aligned_residual"": false, ""disable_soft_prototype"": true, ""dropout"": 0.2, ""early_stop_patience"": 3, ""enable_soft_prototype"": false, ""epochs"": 30, ""exercise_dim"": 64, ""exercise_l2_lambda"": 5e-05, ""fusion_gate_bias_init"": -2.5, ""fusion_gate_max"": 0.6, ""knowledge_dim"": 64, ""lambda_alpha"": 0.01, ""lambda_proto_div"": 0.0, ""lambda_proto_usage"": 0.0, ""lambda_sparse"": 0.01, ""lambda_sparse_personal"": 0.005, ""learning_rate"": 0.0003, ""min_exer_interactions"": 0, ""min_poison_count"": 0, ""min_stu_interactions"": 15, ""model_variant"": ""gpd_base"", ""no_cuda"": false, ""num_gnn_layers"": 1, ""num_prototypes"": 0, ""num_relation_heads"": 2, ""num_workers"": 4, ""patience"": 5, ""proto_lambda"": 0.0, ""proto_tau"": 1.0, ""residual_clip_t"": 2.0, ""save_interval"": 10, ""seed"": 42, ""skill_dim"": 128, ""use_personal_graph"": true, ""use_soft_prototype_main_path"": false, ""weight_decay"": 1e-05}"
assist_09,42,s0p1_d0p15,no3,assist_09_m3grid_s0p1_d0p15_no3,0.7554911228519483,0.7277969133570572,0.4287588026542344,0.7507642354226596,17,17,0.8567,0.0,0.0,0.0,0.0,1.0,0.4065,ok,0,checkpoints/assist_09_m3grid/seed42/s0p1_d0p15_no3,logs/assist_09_m3grid/seed42/s0p1_d0p15_no3,logs/assist_09_m3grid/seed42/s0p1_d0p15_no3/train_20260211_033852.log,"{""ablate_module3"": true, ""ablate_skill_encoder"": false, ""ablate_soft_prototype"": true, ""batch_size"": 128, ""disable_q_aligned_residual"": false, ""disable_soft_prototype"": true, ""dropout"": 0.15, ""early_stop_patience"": 3, ""enable_soft_prototype"": false, ""epochs"": 30, ""exercise_dim"": 64, ""exercise_l2_lambda"": 5e-05, ""fusion_gate_bias_init"": -2.5, ""fusion_gate_max"": 0.4, ""knowledge_dim"": 64, ""lambda_alpha"": 0.01, ""lambda_proto_div"": 0.0, ""lambda_proto_usage"": 0.0, ""lambda_sparse"": 0.1, ""lambda_sparse_personal"": 0.005, ""learning_rate"": 0.0003, ""min_exer_interactions"": 0, ""min_poison_count"": 0, ""min_stu_interactions"": 15, ""model_variant"": ""gpd_base"", ""no_cuda"": false, ""num_gnn_layers"": 1, ""num_prototypes"": 0, ""num_relation_heads"": 2, ""num_workers"": 4, ""patience"": 5, ""proto_lambda"": 0.0, ""proto_tau"": 1.0, ""residual_clip_t"": 2.0, ""save_interval"": 10, ""seed"": 42, ""skill_dim"": 128, ""use_personal_graph"": true, ""use_soft_prototype_main_path"": false, ""weight_decay"": 1e-05}"
assist_09,42,s0p1_d0p15,full,assist_09_m3grid_s0p1_d0p15_full,0.7700414844898693,0.7374640811433139,0.423000997660438,0.7659895018654206,17,17,0.8704,0.2548,1.0762,1.0762,0.3914,1.0,0.4387,ok,0,checkpoints/assist_09_m3grid/seed42/s0p1_d0p15_full,logs/assist_09_m3grid/seed42/s0p1_d0p15_full,logs/assist_09_m3grid/seed42/s0p1_d0p15_full/train_20260211_033737.log,"{""ablate_module3"": false, ""ablate_skill_encoder"": false, ""ablate_soft_prototype"": true, ""batch_size"": 128, ""disable_q_aligned_residual"": false, ""disable_soft_prototype"": true, ""dropout"": 0.15, ""early_stop_patience"": 3, ""enable_soft_prototype"": false, ""epochs"": 30, ""exercise_dim"": 64, ""exercise_l2_lambda"": 5e-05, ""fusion_gate_bias_init"": -2.5, ""fusion_gate_max"": 0.4, ""knowledge_dim"": 64, ""lambda_alpha"": 0.01, ""lambda_proto_div"": 0.0, ""lambda_proto_usage"": 0.0, ""lambda_sparse"": 0.1, ""lambda_sparse_personal"": 0.005, ""learning_rate"": 0.0003, ""min_exer_interactions"": 0, ""min_poison_count"": 0, ""min_stu_interactions"": 15, ""model_variant"": ""gpd_base"", ""no_cuda"": false, ""num_gnn_layers"": 1, ""num_prototypes"": 0, ""num_relation_heads"": 2, ""num_workers"": 4, ""patience"": 5, ""proto_lambda"": 0.0, ""proto_tau"": 1.0, ""residual_clip_t"": 2.0, ""save_interval"": 10, ""seed"": 42, ""skill_dim"": 128, ""use_personal_graph"": true, ""use_soft_prototype_main_path"": false, ""weight_decay"": 1e-05}"
assist_09,42,s0p1_d0p1,no3,assist_09_m3grid_s0p1_d0p1_no3,0.7522946641956239,0.7267693010333213,0.42897667925244776,0.7492236953226059,12,12,0.8627,0.0,0.0,0.0,0.0,1.0,0.4071,ok,0,checkpoints/assist_09_m3grid/seed42/s0p1_d0p1_no3,logs/assist_09_m3grid/seed42/s0p1_d0p1_no3,logs/assist_09_m3grid/seed42/s0p1_d0p1_no3/train_20260211_034222.log,"{""ablate_module3"": true, ""ablate_skill_encoder"": false, ""ablate_soft_prototype"": true, ""batch_size"": 128, ""disable_q_aligned_residual"": false, ""disable_soft_prototype"": true, ""dropout"": 0.1, ""early_stop_patience"": 3, ""enable_soft_prototype"": false, ""epochs"": 30, ""exercise_dim"": 64, ""exercise_l2_lambda"": 5e-05, ""fusion_gate_bias_init"": -2.5, ""fusion_gate_max"": 0.4, ""knowledge_dim"": 64, ""lambda_alpha"": 0.01, ""lambda_proto_div"": 0.0, ""lambda_proto_usage"": 0.0, ""lambda_sparse"": 0.1, ""lambda_sparse_personal"": 0.005, ""learning_rate"": 0.0003, ""min_exer_interactions"": 0, ""min_poison_count"": 0, ""min_stu_interactions"": 15, ""model_variant"": ""gpd_base"", ""no_cuda"": false, ""num_gnn_layers"": 1, ""num_prototypes"": 0, ""num_relation_heads"": 2, ""num_workers"": 4, ""patience"": 5, ""proto_lambda"": 0.0, ""proto_tau"": 1.0, ""residual_clip_t"": 2.0, ""save_interval"": 10, ""seed"": 42, ""skill_dim"": 128, ""use_personal_graph"": true, ""use_soft_prototype_main_path"": false, ""weight_decay"": 1e-05}"
assist_09,42,s0p1_d0p1,full,assist_09_m3grid_s0p1_d0p1_full,0.7698340702574682,0.7373499019962321,0.4223821097451942,0.7658496070220873,17,17,0.8706,0.2609,1.0821,1.0821,0.3917,1.0,0.4377,ok,0,checkpoints/assist_09_m3grid/seed42/s0p1_d0p1_full,logs/assist_09_m3grid/seed42/s0p1_d0p1_full,logs/assist_09_m3grid/seed42/s0p1_d0p1_full/train_20260211_034052.log,"{""ablate_module3"": false, ""ablate_skill_encoder"": false, ""ablate_soft_prototype"": true, ""batch_size"": 128, ""disable_q_aligned_residual"": false, ""disable_soft_prototype"": true, ""dropout"": 0.1, ""early_stop_patience"": 3, ""enable_soft_prototype"": false, ""epochs"": 30, ""exercise_dim"": 64, ""exercise_l2_lambda"": 5e-05, ""fusion_gate_bias_init"": -2.5, ""fusion_gate_max"": 0.4, ""knowledge_dim"": 64, ""lambda_alpha"": 0.01, ""lambda_proto_div"": 0.0, ""lambda_proto_usage"": 0.0, ""lambda_sparse"": 0.1, ""lambda_sparse_personal"": 0.005, ""learning_rate"": 0.0003, ""min_exer_interactions"": 0, ""min_poison_count"": 0, ""min_stu_interactions"": 15, ""model_variant"": ""gpd_base"", ""no_cuda"": false, ""num_gnn_layers"": 1, ""num_prototypes"": 0, ""num_relation_heads"": 2, ""num_workers"": 4, ""patience"": 5, ""proto_lambda"": 0.0, ""proto_tau"": 1.0, ""residual_clip_t"": 2.0, ""save_interval"": 10, ""seed"": 42, ""skill_dim"": 128, ""use_personal_graph"": true, ""use_soft_prototype_main_path"": false, ""weight_decay"": 1e-05}"
assist_09,42,s0p03_d0p15,no3,assist_09_m3grid_s0p03_d0p15_no3,0.7561395405484299,0.7295666901368246,0.4281673112004807,0.7514134911140072,17,17,0.2555,0.0,0.0,0.0,0.0,1.0,0.4051,ok,0,checkpoints/assist_09_m3grid/seed42/s0p03_d0p15_no3,logs/assist_09_m3grid/seed42/s0p03_d0p15_no3,logs/assist_09_m3grid/seed42/s0p03_d0p15_no3/train_20260211_034337.log,"{""ablate_module3"": true, ""ablate_skill_encoder"": false, ""ablate_soft_prototype"": true, ""batch_size"": 128, ""disable_q_aligned_residual"": false, ""disable_soft_prototype"": true, ""dropout"": 0.15, ""early_stop_patience"": 3, ""enable_soft_prototype"": false, ""epochs"": 30, ""exercise_dim"": 64, ""exercise_l2_lambda"": 5e-05, ""fusion_gate_bias_init"": -2.5, ""fusion_gate_max"": 0.4, ""knowledge_dim"": 64, ""lambda_alpha"": 0.01, ""lambda_proto_div"": 0.0, ""lambda_proto_usage"": 0.0, ""lambda_sparse"": 0.03, ""lambda_sparse_personal"": 0.005, ""learning_rate"": 0.0003, ""min_exer_interactions"": 0, ""min_poison_count"": 0, ""min_stu_interactions"": 15, ""model_variant"": ""gpd_base"", ""no_cuda"": false, ""num_gnn_layers"": 1, ""num_prototypes"": 0, ""num_relation_heads"": 2, ""num_workers"": 4, ""patience"": 5, ""proto_lambda"": 0.0, ""proto_tau"": 1.0, ""residual_clip_t"": 2.0, ""save_interval"": 10, ""seed"": 42, ""skill_dim"": 128, ""use_personal_graph"": true, ""use_soft_prototype_main_path"": false, ""weight_decay"": 1e-05}"
assist_09,42,s0p03_d0p15,full,assist_09_m3grid_s0p03_d0p15_full,0.7699687790228354,0.7375972901482426,0.422929687976181,0.76578715434697,17,17,0.2598,0.2673,1.1019,1.1019,0.3937,1.0,0.3861,ok,0,checkpoints/assist_09_m3grid/seed42/s0p03_d0p15_full,logs/assist_09_m3grid/seed42/s0p03_d0p15_full,logs/assist_09_m3grid/seed42/s0p03_d0p15_full/train_20260211_034237.log,"{""ablate_module3"": false, ""ablate_skill_encoder"": false, ""ablate_soft_prototype"": true, ""batch_size"": 128, ""disable_q_aligned_residual"": false, ""disable_soft_prototype"": true, ""dropout"": 0.15, ""early_stop_patience"": 3, ""enable_soft_prototype"": false, ""epochs"": 30, ""exercise_dim"": 64, ""exercise_l2_lambda"": 5e-05, ""fusion_gate_bias_init"": -2.5, ""fusion_gate_max"": 0.4, ""knowledge_dim"": 64, ""lambda_alpha"": 0.01, ""lambda_proto_div"": 0.0, ""lambda_proto_usage"": 0.0, ""lambda_sparse"": 0.03, ""lambda_sparse_personal"": 0.005, ""learning_rate"": 0.0003, ""min_exer_interactions"": 0, ""min_poison_count"": 0, ""min_stu_interactions"": 15, ""model_variant"": ""gpd_base"", ""no_cuda"": false, ""num_gnn_layers"": 1, ""num_prototypes"": 0, ""num_relation_heads"": 2, ""num_workers"": 4, ""patience"": 5, ""proto_lambda"": 0.0, ""proto_tau"": 1.0, ""residual_clip_t"": 2.0, ""save_interval"": 10, ""seed"": 42, ""skill_dim"": 128, ""use_personal_graph"": true, ""use_soft_prototype_main_path"": false, ""weight_decay"": 1e-05}"
assist_09,42,sparse_0p003,no3,assist_09_m3grid_sparse_0p003_no3,0.756874999059482,0.7285200479552417,0.42882005997603384,0.7520457679331147,17,17,0.024,0.0,0.0,0.0,0.0,1.0,0.4533,ok,0,checkpoints/assist_09_m3grid/seed42/sparse_0p003_no3,logs/assist_09_m3grid/seed42/sparse_0p003_no3,logs/assist_09_m3grid/seed42/sparse_0p003_no3/train_20260211_045304.log,"{""ablate_module3"": true, ""ablate_skill_encoder"": false, ""ablate_soft_prototype"": true, ""batch_size"": 128, ""disable_q_aligned_residual"": false, ""disable_soft_prototype"": true, ""dropout"": 0.2, ""early_stop_patience"": 3, ""enable_soft_prototype"": false, ""epochs"": 30, ""exercise_dim"": 64, ""exercise_l2_lambda"": 5e-05, ""fusion_gate_bias_init"": -2.5, ""fusion_gate_max"": 0.4, ""knowledge_dim"": 64, ""lambda_alpha"": 0.01, ""lambda_proto_div"": 0.0, ""lambda_proto_usage"": 0.0, ""lambda_sparse"": 0.003, ""lambda_sparse_personal"": 0.005, ""learning_rate"": 0.0003, ""min_exer_interactions"": 0, ""min_poison_count"": 0, ""min_stu_interactions"": 15, ""model_variant"": ""gpd_base"", ""no_cuda"": false, ""num_gnn_layers"": 1, ""num_prototypes"": 0, ""num_relation_heads"": 2, ""num_workers"": 4, ""patience"": 5, ""proto_lambda"": 0.0, ""proto_tau"": 1.0, ""residual_clip_t"": 2.0, ""save_interval"": 10, ""seed"": 42, ""skill_dim"": 128, ""use_personal_graph"": true, ""use_soft_prototype_main_path"": false, ""weight_decay"": 1e-05}"
